source,ea,name
san11pk_dump.exe.idb,0x596020,sub_596020
san11pk_dump.exe.idb,0x596090,sub_596090
san11pk_dump.exe.idb,0x5960d0,sub_5960d0
san11pk_dump.exe.idb,0x596310,sub_596310
san11pk_dump.exe.idb,0x596380,sub_596380
san11pk_dump.exe.idb,0x5963e0,sub_5963e0
san11pk_dump.exe.idb,0x596480,sub_596480
san11pk_dump.exe.idb,0x596500,sub_596500
san11pk_dump.exe.idb,0x596580,sub_596580
san11pk_dump.exe.idb,0x596610,unknown_libname_66
san11pk_dump.exe.idb,0x596620,sub_596620
san11pk_dump.exe.idb,0x596850,sub_596850
san11pk_dump.exe.idb,0x5970e0,sub_5970e0
san11pk_dump.exe.idb,0x5971f0,DesignateInjuredPersonnel
san11pk_dump.exe.idb,0x597350,sub_597350
san11pk_dump.exe.idb,0x5974c0,sub_5974c0
san11pk_dump.exe.idb,0x5975e0,sub_5975e0
san11pk_dump.exe.idb,0x5976f0,sub_5976f0
san11pk_dump.exe.idb,0x5977f0,sub_5977f0
san11pk_dump.exe.idb,0x597850,sub_597850
san11pk_dump.exe.idb,0x5979d0,sub_5979d0
san11pk_dump.exe.idb,0x597a60,sub_597a60
san11pk_dump.exe.idb,0x597f20,sub_597f20
san11pk_dump.exe.idb,0x5982d0,sub_5982d0
san11pk_dump.exe.idb,0x598300,sub_598300
san11pk_dump.exe.idb,0x598350,sub_598350
san11pk_dump.exe.idb,0x598380,sub_598380
san11pk_dump.exe.idb,0x5983d0,sub_5983d0
san11pk_dump.exe.idb,0x598400,sub_598400
san11pk_dump.exe.idb,0x598580,sub_598580
san11pk_dump.exe.idb,0x598630,sub_598630
san11pk_dump.exe.idb,0x5986a0,sub_5986a0
san11pk_dump.exe.idb,0x598880,sub_598880
san11pk_dump.exe.idb,0x5988c0,sub_5988c0
san11pk_dump.exe.idb,0x598930,sub_598930
san11pk_dump.exe.idb,0x598b50,sub_598b50
san11pk_dump.exe.idb,0x598bd4,sub_598bd4
san11pk_dump.exe.idb,0x598c20,sub_598c20
san11pk_dump.exe.idb,0x598d60,sub_598d60
san11pk_dump.exe.idb,0x598de0,sub_598de0
san11pk_dump.exe.idb,0x598e50,sub_598e50
san11pk_dump.exe.idb,0x598ea0,sub_598ea0
san11pk_dump.exe.idb,0x599060,sub_599060
san11pk_dump.exe.idb,0x599110,sub_599110
san11pk_dump.exe.idb,0x599190,sub_599190
san11pk_dump.exe.idb,0x599400,sub_599400
san11pk_dump.exe.idb,0x599470,sub_599470
san11pk_dump.exe.idb,0x599580,sub_599580
san11pk_dump.exe.idb,0x599600,sub_599600
san11pk_dump.exe.idb,0x599710,sub_599710
san11pk_dump.exe.idb,0x599aa0,sub_599aa0
san11pk_dump.exe.idb,0x599b90,sub_599b90
san11pk_dump.exe.idb,0x599cf0,sub_599cf0
san11pk_dump.exe.idb,0x59a0e0,sub_59a0e0
san11pk_dump.exe.idb,0x59a230,sub_59a230
san11pk_dump.exe.idb,0x59a4b0,sub_59a4b0
san11pk_dump.exe.idb,0x59a8b0,sub_59a8b0
san11pk_dump.exe.idb,0x59a940,sub_59a940
san11pk_dump.exe.idb,0x59abe0,sub_59abe0
san11pk_dump.exe.idb,0x59ae30,sub_59ae30
san11pk_dump.exe.idb,0x59b510,sub_59b510
san11pk_dump.exe.idb,0x59bf40,sub_59bf40
san11pk_dump.exe.idb,0x59c2a0,sub_59c2a0
san11pk_dump.exe.idb,0x59c300,sub_59c300
san11pk_dump.exe.idb,0x59c330,sub_59c330
san11pk_dump.exe.idb,0x59c570,sub_59c570
san11pk_dump.exe.idb,0x59c5a0,sub_59c5a0
san11pk_dump.exe.idb,0x59c710,sub_59c710
san11pk_dump.exe.idb,0x59c870,sub_59c870
san11pk_dump.exe.idb,0x59c8c0,sub_59c8c0
san11pk_dump.exe.idb,0x59c900,sub_59c900
san11pk_dump.exe.idb,0x59ca90,sub_59ca90
san11pk_dump.exe.idb,0x59cc10,sub_59cc10
san11pk_dump.exe.idb,0x59cc50,sub_59cc50
san11pk_dump.exe.idb,0x59ccc0,sub_59ccc0
san11pk_dump.exe.idb,0x59cd30,sub_59cd30
san11pk_dump.exe.idb,0x59d3d0,sub_59d3d0
san11pk_dump.exe.idb,0x59dbe0,sub_59dbe0
san11pk_dump.exe.idb,0x59dd10,sub_59dd10
san11pk_dump.exe.idb,0x59dd30,sub_59dd30
san11pk_dump.exe.idb,0x59e050,sub_59e050
san11pk_dump.exe.idb,0x59e1c0,sub_59e1c0
san11pk_dump.exe.idb,0x59e2f0,sub_59e2f0
san11pk_dump.exe.idb,0x59e4b0,sub_59e4b0
san11pk_dump.exe.idb,0x59e5d0,sub_59e5d0
san11pk_dump.exe.idb,0x59e780,sub_59e780
san11pk_dump.exe.idb,0x59e8d0,sub_59e8d0
san11pk_dump.exe.idb,0x59e9d0,sub_59e9d0
san11pk_dump.exe.idb,0x59ea10,sub_59ea10
san11pk_dump.exe.idb,0x59eae0,sub_59eae0
san11pk_dump.exe.idb,0x59eb10,sub_59eb10
san11pk_dump.exe.idb,0x59eb20,sub_59eb20
san11pk_dump.exe.idb,0x59eb40,sub_59eb40
san11pk_dump.exe.idb,0x59eb60,sub_59eb60
san11pk_dump.exe.idb,0x59ebe0,sub_59ebe0
san11pk_dump.exe.idb,0x59ec10,sub_59ec10
san11pk_dump.exe.idb,0x59ec60,sub_59ec60
san11pk_dump.exe.idb,0x59ecf0,sub_59ecf0
san11pk_dump.exe.idb,0x59ed70,sub_59ed70
san11pk_dump.exe.idb,0x59ef20,sub_59ef20
san11pk_dump.exe.idb,0x59efe0,sub_59efe0
san11pk_dump.exe.idb,0x59f2e0,sub_59f2e0
san11pk_dump.exe.idb,0x59f3e0,sub_59f3e0
san11pk_dump.exe.idb,0x59f4b0,sub_59f4b0
san11pk_dump.exe.idb,0x59f4d0,sub_59f4d0
san11pk_dump.exe.idb,0x59f500,sub_59f500
san11pk_dump.exe.idb,0x59f570,sub_59f570
san11pk_dump.exe.idb,0x59f5f0,sub_59f5f0
san11pk_dump.exe.idb,0x59f7d0,sub_59f7d0
san11pk_dump.exe.idb,0x59fa20,sub_59fa20
san11pk_dump.exe.idb,0x59fa80,sub_59fa80
san11pk_dump.exe.idb,0x59fad0,sub_59fad0
san11pk_dump.exe.idb,0x59fb00,sub_59fb00
san11pk_dump.exe.idb,0x59fc30,sub_59fc30
san11pk_dump.exe.idb,0x59fd10,sub_59fd10
san11pk_dump.exe.idb,0x59fdd0,sub_59fdd0
san11pk_dump.exe.idb,0x59fe00,sub_59fe00
san11pk_dump.exe.idb,0x59fea0,sub_59fea0
san11pk_dump.exe.idb,0x59ff70,sub_59ff70
san11pk_dump.exe.idb,0x5a00a0,sub_5a00a0
san11pk_dump.exe.idb,0x5a0160,sub_5a0160
san11pk_dump.exe.idb,0x5a02e0,sub_5a02e0
san11pk_dump.exe.idb,0x5a03e0,sub_5a03e0
san11pk_dump.exe.idb,0x5a06c0,sub_5a06c0
san11pk_dump.exe.idb,0x5a06d0,sub_5a06d0
san11pk_dump.exe.idb,0x5a0700,sub_5a0700
san11pk_dump.exe.idb,0x5a0770,sub_5a0770
san11pk_dump.exe.idb,0x5a07d0,StoneFormationDizzinessJudgment
san11pk_dump.exe.idb,0x5a0a40,sub_5a0a40
san11pk_dump.exe.idb,0x5a0a60,sub_5a0a60
san11pk_dump.exe.idb,0x5a0b80,sub_5a0b80
san11pk_dump.exe.idb,0x5a0b90,sub_5a0b90
san11pk_dump.exe.idb,0x5a0be0,sub_5a0be0
san11pk_dump.exe.idb,0x5a0c20,sub_5a0c20
san11pk_dump.exe.idb,0x5a0dd0,sub_5a0dd0
san11pk_dump.exe.idb,0x5a0e00,sub_5a0e00
san11pk_dump.exe.idb,0x5a0e80,sub_5a0e80
san11pk_dump.exe.idb,0x5a0f40,sub_5a0f40
san11pk_dump.exe.idb,0x5a0f50,sub_5a0f50
san11pk_dump.exe.idb,0x5a0f90,sub_5a0f90
san11pk_dump.exe.idb,0x5a1330,sub_5a1330
san11pk_dump.exe.idb,0x5a13e0,sub_5a13e0
san11pk_dump.exe.idb,0x5a1620,sub_5a1620
san11pk_dump.exe.idb,0x5a1770,sub_5a1770
san11pk_dump.exe.idb,0x5a1a00,sub_5a1a00
san11pk_dump.exe.idb,0x5a1a60,sub_5a1a60
san11pk_dump.exe.idb,0x5a1b00,sub_5a1b00
san11pk_dump.exe.idb,0x5a1c50,sub_5a1c50
san11pk_dump.exe.idb,0x5a1d50,sub_5a1d50
san11pk_dump.exe.idb,0x5a1fe0,sub_5a1fe0
san11pk_dump.exe.idb,0x5a2510,sub_5a2510
san11pk_dump.exe.idb,0x5a2530,sub_5a2530
san11pk_dump.exe.idb,0x5a26b0,sub_5a26b0
san11pk_dump.exe.idb,0x5a2700,sub_5a2700
san11pk_dump.exe.idb,0x5a2920,sub_5a2920
san11pk_dump.exe.idb,0x5a2a60,sub_5a2a60
san11pk_dump.exe.idb,0x5a2af0,sub_5a2af0
san11pk_dump.exe.idb,0x5a2d60,sub_5a2d60
san11pk_dump.exe.idb,0x5a2da0,sub_5a2da0
san11pk_dump.exe.idb,0x5a2e70,sub_5a2e70
san11pk_dump.exe.idb,0x5a2ec0,sub_5a2ec0
san11pk_dump.exe.idb,0x5a2ff0,sub_5a2ff0
san11pk_dump.exe.idb,0x5a3050,sub_5a3050
san11pk_dump.exe.idb,0x5a30d0,sub_5a30d0
san11pk_dump.exe.idb,0x5a3100,sub_5a3100
san11pk_dump.exe.idb,0x5a31d0,sub_5a31d0
san11pk_dump.exe.idb,0x5a31f0,sub_5a31f0
san11pk_dump.exe.idb,0x5a3240,sub_5a3240
san11pk_dump.exe.idb,0x5a3280,sub_5a3280
san11pk_dump.exe.idb,0x5a32c0,sub_5a32c0
san11pk_dump.exe.idb,0x5a3300,GetFacilityTypeIDWithTechnology
san11pk_dump.exe.idb,0x5a3440,GetFacilityTypeIDWithTechnologyByTroop
san11pk_dump.exe.idb,0x5a3460,sub_5a3460
san11pk_dump.exe.idb,0x5a3520,sub_5a3520
san11pk_dump.exe.idb,0x5a35f0,sub_5a35f0
san11pk_dump.exe.idb,0x5a3630,sub_5a3630
san11pk_dump.exe.idb,0x5a3680,sub_5a3680
san11pk_dump.exe.idb,0x5a3730,sub_5a3730
san11pk_dump.exe.idb,0x5a37f0,sub_5a37f0
san11pk_dump.exe.idb,0x5a3870,sub_5a3870
san11pk_dump.exe.idb,0x5a3980,sub_5a3980
san11pk_dump.exe.idb,0x5a3a60,sub_5a3a60
san11pk_dump.exe.idb,0x5a3be0,sub_5a3be0
san11pk_dump.exe.idb,0x5a3c20,sub_5a3c20
san11pk_dump.exe.idb,0x5a3c70,sub_5a3c70
san11pk_dump.exe.idb,0x5a3cd0,GetTacticCastingRange
san11pk_dump.exe.idb,0x5a3f90,sub_5a3f90
san11pk_dump.exe.idb,0x5a4170,sub_5a4170
san11pk_dump.exe.idb,0x5a4210,sub_5a4210
san11pk_dump.exe.idb,0x5a4340,sub_5a4340
san11pk_dump.exe.idb,0x5a4460,sub_5a4460
san11pk_dump.exe.idb,0x5a44e0,sub_5a44e0
san11pk_dump.exe.idb,0x5a4540,sub_5a4540
san11pk_dump.exe.idb,0x5a47e0,GetTroopMovementRangeBeforeMovement
san11pk_dump.exe.idb,0x5a4900,sub_5a4900
san11pk_dump.exe.idb,0x5a4990,sub_5a4990
san11pk_dump.exe.idb,0x5a4c50,sub_5a4c50
san11pk_dump.exe.idb,0x5a4cf0,GetTroopAttackRangeWhenMoving
san11pk_dump.exe.idb,0x5a5060,sub_5a5060
san11pk_dump.exe.idb,0x5a50f0,sub_5a50f0
san11pk_dump.exe.idb,0x5a5250,sub_5a5250
san11pk_dump.exe.idb,0x5a5270,sub_5a5270
san11pk_dump.exe.idb,0x5a52d0,sub_5a52d0
san11pk_dump.exe.idb,0x5a5300,sub_5a5300
san11pk_dump.exe.idb,0x5a5320,sub_5a5320
san11pk_dump.exe.idb,0x5a5430,sub_5a5430
san11pk_dump.exe.idb,0x5a54e0,sub_5a54e0
san11pk_dump.exe.idb,0x5a5570,sub_5a5570
san11pk_dump.exe.idb,0x5a55d0,sub_5a55d0
san11pk_dump.exe.idb,0x5a5810,sub_5a5810
san11pk_dump.exe.idb,0x5a5840,sub_5a5840
san11pk_dump.exe.idb,0x5a5860,sub_5a5860
san11pk_dump.exe.idb,0x5a58e0,sub_5a58e0
san11pk_dump.exe.idb,0x5a5900,sub_5a5900
san11pk_dump.exe.idb,0x5a5920,sub_5a5920
san11pk_dump.exe.idb,0x5a5990,sub_5a5990
san11pk_dump.exe.idb,0x5a59d0,sub_5a59d0
san11pk_dump.exe.idb,0x5a59e0,sub_5a59e0
san11pk_dump.exe.idb,0x5a5ac0,sub_5a5ac0
san11pk_dump.exe.idb,0x5a5bb0,sub_5a5bb0
san11pk_dump.exe.idb,0x5a5cd0,sub_5a5cd0
san11pk_dump.exe.idb,0x5a5d10,sub_5a5d10
san11pk_dump.exe.idb,0x5a5d50,sub_5a5d50
san11pk_dump.exe.idb,0x5a5dd0,sub_5a5dd0
san11pk_dump.exe.idb,0x5a5e00,sub_5a5e00
san11pk_dump.exe.idb,0x5a5f00,sub_5a5f00
san11pk_dump.exe.idb,0x5a6020,sub_5a6020
san11pk_dump.exe.idb,0x5a61d0,sub_5a61d0
san11pk_dump.exe.idb,0x5a6230,sub_5a6230
san11pk_dump.exe.idb,0x5a6280,sub_5a6280
san11pk_dump.exe.idb,0x5a62e0,sub_5a62e0
san11pk_dump.exe.idb,0x5a6340,sub_5a6340
san11pk_dump.exe.idb,0x5a6430,sub_5a6430
san11pk_dump.exe.idb,0x5a6480,sub_5a6480
san11pk_dump.exe.idb,0x5a64d0,sub_5a64d0
san11pk_dump.exe.idb,0x5a6510,sub_5a6510
san11pk_dump.exe.idb,0x5a6550,sub_5a6550
san11pk_dump.exe.idb,0x5a65e0,sub_5a65e0
san11pk_dump.exe.idb,0x5a6620,sub_5a6620
san11pk_dump.exe.idb,0x5a66e0,sub_5a66e0
san11pk_dump.exe.idb,0x5a6830,sub_5a6830
san11pk_dump.exe.idb,0x5a68f0,sub_5a68f0
san11pk_dump.exe.idb,0x5a6ac0,sub_5a6ac0
san11pk_dump.exe.idb,0x5a6ce0,sub_5a6ce0
san11pk_dump.exe.idb,0x5a6dc0,sub_5a6dc0
san11pk_dump.exe.idb,0x5a6ee0,sub_5a6ee0
san11pk_dump.exe.idb,0x5a6fd0,sub_5a6fd0
san11pk_dump.exe.idb,0x5a70d0,sub_5a70d0
san11pk_dump.exe.idb,0x5a7160,sub_5a7160
san11pk_dump.exe.idb,0x5a71a0,sub_5a71a0
san11pk_dump.exe.idb,0x5a7200,sub_5a7200
san11pk_dump.exe.idb,0x5a7240,sub_5a7240
san11pk_dump.exe.idb,0x5a7320,sub_5a7320
san11pk_dump.exe.idb,0x5a74a0,sub_5a74a0
san11pk_dump.exe.idb,0x5a7550,sub_5a7550
san11pk_dump.exe.idb,0x5a76f0,sub_5a76f0
san11pk_dump.exe.idb,0x5a7740,sub_5a7740
san11pk_dump.exe.idb,0x5a78e0,sub_5a78e0
san11pk_dump.exe.idb,0x5a7930,sub_5a7930
san11pk_dump.exe.idb,0x5a7a80,sub_5a7a80
san11pk_dump.exe.idb,0x5a7cb0,sub_5a7cb0
san11pk_dump.exe.idb,0x5a7d20,sub_5a7d20
san11pk_dump.exe.idb,0x5a7df0,sub_5a7df0
san11pk_dump.exe.idb,0x5a7e80,sub_5a7e80
san11pk_dump.exe.idb,0x5a8030,sub_5a8030
san11pk_dump.exe.idb,0x5a8090,sub_5a8090
san11pk_dump.exe.idb,0x5a8160,sub_5a8160
san11pk_dump.exe.idb,0x5a8240,sub_5a8240
san11pk_dump.exe.idb,0x5a8350,sub_5a8350
san11pk_dump.exe.idb,0x5a8390,sub_5a8390
san11pk_dump.exe.idb,0x5a8440,sub_5a8440
san11pk_dump.exe.idb,0x5a84c0,sub_5a84c0
san11pk_dump.exe.idb,0x5a85d0,sub_5a85d0
san11pk_dump.exe.idb,0x5a8630,sub_5a8630
san11pk_dump.exe.idb,0x5a8780,sub_5a8780
san11pk_dump.exe.idb,0x5a8800,sub_5a8800
san11pk_dump.exe.idb,0x5a8a10,sub_5a8a10
san11pk_dump.exe.idb,0x5a8a60,sub_5a8a60
san11pk_dump.exe.idb,0x5a8ae0,sub_5a8ae0
san11pk_dump.exe.idb,0x5a8c30,sub_5a8c30
san11pk_dump.exe.idb,0x5a8d20,sub_5a8d20
san11pk_dump.exe.idb,0x5a8d50,sub_5a8d50
san11pk_dump.exe.idb,0x5a9080,sub_5a9080
san11pk_dump.exe.idb,0x5a90c0,sub_5a90c0
san11pk_dump.exe.idb,0x5a9120,sub_5a9120
san11pk_dump.exe.idb,0x5a91d0,sub_5a91d0
san11pk_dump.exe.idb,0x5aa3e0,sub_5aa3e0
san11pk_dump.exe.idb,0x5aa4e0,sub_5aa4e0
san11pk_dump.exe.idb,0x5aa620,sub_5aa620
san11pk_dump.exe.idb,0x5aa800,sub_5aa800
san11pk_dump.exe.idb,0x5ab0d0,sub_5ab0d0
san11pk_dump.exe.idb,0x5ab320,sub_5ab320
san11pk_dump.exe.idb,0x5ab670,sub_5ab670
san11pk_dump.exe.idb,0x5ab7c0,sub_5ab7c0
san11pk_dump.exe.idb,0x5ab830,sub_5ab830
san11pk_dump.exe.idb,0x5ab880,sub_5ab880
san11pk_dump.exe.idb,0x5aba80,sub_5aba80
san11pk_dump.exe.idb,0x5abca0,sub_5abca0
san11pk_dump.exe.idb,0x5abcb0,sub_5abcb0
san11pk_dump.exe.idb,0x5abef0,sub_5abef0
san11pk_dump.exe.idb,0x5ac230,sub_5ac230
san11pk_dump.exe.idb,0x5ac300,sub_5ac300
san11pk_dump.exe.idb,0x5ac340,sub_5ac340
san11pk_dump.exe.idb,0x5ac400,sub_5ac400
san11pk_dump.exe.idb,0x5ac520,sub_5ac520
san11pk_dump.exe.idb,0x5ac5e0,sub_5ac5e0
san11pk_dump.exe.idb,0x5ac720,sub_5ac720
san11pk_dump.exe.idb,0x5ac740,sub_5ac740
san11pk_dump.exe.idb,0x5ac820,sub_5ac820
san11pk_dump.exe.idb,0x5ac870,sub_5ac870
san11pk_dump.exe.idb,0x5aca40,sub_5aca40
san11pk_dump.exe.idb,0x5acaa0,sub_5acaa0
san11pk_dump.exe.idb,0x5acb20,sub_5acb20
san11pk_dump.exe.idb,0x5acd30,sub_5acd30
san11pk_dump.exe.idb,0x5ace20,sub_5ace20
san11pk_dump.exe.idb,0x5ad120,sub_5ad120
san11pk_dump.exe.idb,0x5ad250,sub_5ad250
san11pk_dump.exe.idb,0x5ad4e0,sub_5ad4e0
san11pk_dump.exe.idb,0x5ad560,sub_5ad560
san11pk_dump.exe.idb,0x5ad7a0,sub_5ad7a0
san11pk_dump.exe.idb,0x5ad820,sub_5ad820
san11pk_dump.exe.idb,0x5ad880,sub_5ad880
san11pk_dump.exe.idb,0x5ad980,sub_5ad980
san11pk_dump.exe.idb,0x5adb20,sub_5adb20
san11pk_dump.exe.idb,0x5adbe0,GetAttackedTroopStrength
san11pk_dump.exe.idb,0x5adc30,sub_5adc30
san11pk_dump.exe.idb,0x5addc0,sub_5addc0
san11pk_dump.exe.idb,0x5ade20,sub_5ade20
san11pk_dump.exe.idb,0x5adeb0,GetPrefectActualTroopStrength
san11pk_dump.exe.idb,0x5adfc0,DetermineLongRangeAttack
san11pk_dump.exe.idb,0x5ae000,ShieldJudgment
san11pk_dump.exe.idb,0x5ae140,GetFacilityDamage
san11pk_dump.exe.idb,0x5ae260,sub_5ae260
san11pk_dump.exe.idb,0x5ae2b0,sub_5ae2b0
san11pk_dump.exe.idb,0x5ae2e0,sub_5ae2e0
san11pk_dump.exe.idb,0x5ae380,sub_5ae380
san11pk_dump.exe.idb,0x5ae430,sub_5ae430
san11pk_dump.exe.idb,0x5ae450,sub_5ae450
san11pk_dump.exe.idb,0x5ae480,sub_5ae480
san11pk_dump.exe.idb,0x5ae4c0,sub_5ae4c0
san11pk_dump.exe.idb,0x5ae500,sub_5ae500
san11pk_dump.exe.idb,0x5ae610,TacticCriticalHit
san11pk_dump.exe.idb,0x5ae900,sub_5ae900
san11pk_dump.exe.idb,0x5ae940,sub_5ae940
san11pk_dump.exe.idb,0x5ae980,sub_5ae980
san11pk_dump.exe.idb,0x5af4f0,DetermineTacticExecutionSuccess
san11pk_dump.exe.idb,0x5af520,GetTacticCriticalHitRate
san11pk_dump.exe.idb,0x5af820,sub_5af820
san11pk_dump.exe.idb,0x5af850,TacticSuccessRate
san11pk_dump.exe.idb,0x5afb30,sub_5afb30
san11pk_dump.exe.idb,0x5afbe0,sub_5afbe0
san11pk_dump.exe.idb,0x5afc30,sub_5afc30
san11pk_dump.exe.idb,0x5afc70,GetTroopDamage
san11pk_dump.exe.idb,0x5b000f,sub_5b000f
san11pk_dump.exe.idb,0x5b014e,sub_5b014e
san11pk_dump.exe.idb,0x5b01b8,sub_5b01b8
san11pk_dump.exe.idb,0x5b021c,sub_5b021c
san11pk_dump.exe.idb,0x5b0280,sub_5b0280
san11pk_dump.exe.idb,0x5b02d8,sub_5b02d8
san11pk_dump.exe.idb,0x5b0680,sub_5b0680
san11pk_dump.exe.idb,0x5b0906,sub_5b0906
san11pk_dump.exe.idb,0x5b0e90,sub_5b0e90
san11pk_dump.exe.idb,0x5b0ee0,GetFacilityDamage_5b0ee0
san11pk_dump.exe.idb,0x5b1190,sub_5b1190
san11pk_dump.exe.idb,0x5b1330,sub_5b1330
san11pk_dump.exe.idb,0x5b1420,sub_5b1420
san11pk_dump.exe.idb,0x5b15a0,sub_5b15a0
san11pk_dump.exe.idb,0x5b1870,sub_5b1870
san11pk_dump.exe.idb,0x5b1da0,sub_5b1da0
san11pk_dump.exe.idb,0x5b1dc0,sub_5b1dc0
san11pk_dump.exe.idb,0x5b1de0,sub_5b1de0
san11pk_dump.exe.idb,0x5b1e10,sub_5b1e10
san11pk_dump.exe.idb,0x5b1e60,sub_5b1e60
san11pk_dump.exe.idb,0x5b1ef0,sub_5b1ef0
san11pk_dump.exe.idb,0x5b1f80,sub_5b1f80
san11pk_dump.exe.idb,0x5b2160,sub_5b2160
san11pk_dump.exe.idb,0x5b2250,sub_5b2250
san11pk_dump.exe.idb,0x5b24e0,sub_5b24e0
san11pk_dump.exe.idb,0x5b2550,sub_5b2550
san11pk_dump.exe.idb,0x5b25a0,sub_5b25a0
san11pk_dump.exe.idb,0x5b25b0,sub_5b25b0
san11pk_dump.exe.idb,0x5b25c0,sub_5b25c0
san11pk_dump.exe.idb,0x5b27e0,sub_5b27e0
san11pk_dump.exe.idb,0x5b2800,sub_5b2800
san11pk_dump.exe.idb,0x5b29c0,sub_5b29c0
san11pk_dump.exe.idb,0x5b2be0,sub_5b2be0
san11pk_dump.exe.idb,0x5b2c30,sub_5b2c30
san11pk_dump.exe.idb,0x5b2c70,sub_5b2c70
san11pk_dump.exe.idb,0x5b2d00,sub_5b2d00
san11pk_dump.exe.idb,0x5b2d90,sub_5b2d90
san11pk_dump.exe.idb,0x5b2e10,sub_5b2e10
san11pk_dump.exe.idb,0x5b2fe0,sub_5b2fe0
san11pk_dump.exe.idb,0x5b30d0,sub_5b30d0
san11pk_dump.exe.idb,0x5b3450,sub_5b3450
san11pk_dump.exe.idb,0x5b3480,sub_5b3480
san11pk_dump.exe.idb,0x5b34c0,sub_5b34c0
san11pk_dump.exe.idb,0x5b36a0,sub_5b36a0
san11pk_dump.exe.idb,0x5b38d0,sub_5b38d0
san11pk_dump.exe.idb,0x5b38f0,sub_5b38f0
san11pk_dump.exe.idb,0x5b3a10,sub_5b3a10
san11pk_dump.exe.idb,0x5b3a90,sub_5b3a90
san11pk_dump.exe.idb,0x5b3b90,sub_5b3b90
san11pk_dump.exe.idb,0x5b3bb0,sub_5b3bb0
san11pk_dump.exe.idb,0x5b3bd0,GetMeritByOfficialID
san11pk_dump.exe.idb,0x5b3c20,sub_5b3c20
san11pk_dump.exe.idb,0x5b3d20,sub_5b3d20
san11pk_dump.exe.idb,0x5b3e10,sub_5b3e10
san11pk_dump.exe.idb,0x5b3ef0,sub_5b3ef0
san11pk_dump.exe.idb,0x5b3f70,sub_5b3f70
san11pk_dump.exe.idb,0x5b3fb0,sub_5b3fb0
san11pk_dump.exe.idb,0x5b3fd0,sub_5b3fd0
san11pk_dump.exe.idb,0x5b4000,sub_5b4000
san11pk_dump.exe.idb,0x5b4020,sub_5b4020
san11pk_dump.exe.idb,0x5b4080,sub_5b4080
san11pk_dump.exe.idb,0x5b40b0,sub_5b40b0
san11pk_dump.exe.idb,0x5b40d0,sub_5b40d0
san11pk_dump.exe.idb,0x5b4190,sub_5b4190
san11pk_dump.exe.idb,0x5b41a0,sub_5b41a0
san11pk_dump.exe.idb,0x5b41c0,sub_5b41c0
san11pk_dump.exe.idb,0x5b4490,sub_5b4490
san11pk_dump.exe.idb,0x5b4760,sub_5b4760
san11pk_dump.exe.idb,0x5b4790,sub_5b4790
san11pk_dump.exe.idb,0x5b48d0,sub_5b48d0
san11pk_dump.exe.idb,0x5b4b60,sub_5b4b60
san11pk_dump.exe.idb,0x5b4b90,sub_5b4b90
san11pk_dump.exe.idb,0x5b4d10,sub_5b4d10
san11pk_dump.exe.idb,0x5b4d40,sub_5b4d40
san11pk_dump.exe.idb,0x5b4d70,sub_5b4d70
san11pk_dump.exe.idb,0x5b4dc0,sub_5b4dc0
san11pk_dump.exe.idb,0x5b4e30,sub_5b4e30
san11pk_dump.exe.idb,0x5b4ee0,sub_5b4ee0
san11pk_dump.exe.idb,0x5b4f40,sub_5b4f40
san11pk_dump.exe.idb,0x5b4f70,sub_5b4f70
san11pk_dump.exe.idb,0x5b50d0,sub_5b50d0
san11pk_dump.exe.idb,0x5b5450,sub_5b5450
san11pk_dump.exe.idb,0x5b5480,sub_5b5480
san11pk_dump.exe.idb,0x5b5840,sub_5b5840
san11pk_dump.exe.idb,0x5b5910,sub_5b5910
san11pk_dump.exe.idb,0x5b59e0,sub_5b59e0
san11pk_dump.exe.idb,0x5b5a00,sub_5b5a00
san11pk_dump.exe.idb,0x5b5a50,sub_5b5a50
san11pk_dump.exe.idb,0x5b5ab0,sub_5b5ab0
san11pk_dump.exe.idb,0x5b5b30,sub_5b5b30
san11pk_dump.exe.idb,0x5b5b60,sub_5b5b60
san11pk_dump.exe.idb,0x5b5d60,sub_5b5d60
san11pk_dump.exe.idb,0x5b5fa0,sub_5b5fa0
san11pk_dump.exe.idb,0x5b5fd0,sub_5b5fd0
san11pk_dump.exe.idb,0x5b6010,sub_5b6010
san11pk_dump.exe.idb,0x5b6060,sub_5b6060
san11pk_dump.exe.idb,0x5b60f0,sub_5b60f0
san11pk_dump.exe.idb,0x5b63e0,sub_5b63e0
san11pk_dump.exe.idb,0x5b6510,sub_5b6510
san11pk_dump.exe.idb,0x5b67b0,sub_5b67b0
san11pk_dump.exe.idb,0x5b67c0,sub_5b67c0
san11pk_dump.exe.idb,0x5b67d0,sub_5b67d0
san11pk_dump.exe.idb,0x5b6980,sub_5b6980
san11pk_dump.exe.idb,0x5b6bc0,sub_5b6bc0
san11pk_dump.exe.idb,0x5b6c10,sub_5b6c10
san11pk_dump.exe.idb,0x5b6d00,sub_5b6d00
san11pk_dump.exe.idb,0x5b6e50,sub_5b6e50
san11pk_dump.exe.idb,0x5b6f50,sub_5b6f50
san11pk_dump.exe.idb,0x5b71d0,sub_5b71d0
san11pk_dump.exe.idb,0x5b7360,sub_5b7360
san11pk_dump.exe.idb,0x5b7550,sub_5b7550
san11pk_dump.exe.idb,0x5b7560,sub_5b7560
san11pk_dump.exe.idb,0x5b7750,sub_5b7750
